#This is for Eis cosmography
#Covariance Matrices:  SD_i, {E1,E2,E3}
SD_87	{{0.0066425854, -0.025073351, 0.0089778235}, {-0.025073351, 0.10927828, -0.062881159}, {0.0089778235, -0.062881159, 0.13500852}}
SD_88	{{0.0072179818, -0.034924537, 0.051390624}, {-0.034924537, 0.18806054, -0.30871279}, {0.051390624, -0.30871279, 0.62423649}}
SD_89	{{0.0071406706, -0.033010472, 0.042692214}, {-0.033010472, 0.17002561, -0.2487185}, {0.042692214, -0.2487185, 0.47458525}}
SD_90	{{0.006508366, -0.02483148, 0.010386872}, {-0.02483148, 0.10844863, -0.067441253}, {0.010386872, -0.067441253, 0.13546465}}
SD_91	{{0.0071858991, -0.031053731, 0.030076605}, {-0.031053731, 0.15104635, -0.17581986}, {0.030076605, -0.17581986, 0.32843696}}
SD_92	{{0.0070396348, -0.027266685, 0.012679713}, {-0.027266685, 0.12022299, -0.08236942}, {0.012679713, -0.08236942, 0.17200688}}
SD_93	{{0.0070743473, -0.028661384, 0.018544558}, {-0.028661384, 0.1328899, -0.11060742}, {0.018544558, -0.11060742, 0.188852}}
SD_94	{{0.005915671, -0.020954064, 0.0010163934}, {-0.020954064, 0.088251573, -0.024572262}, {0.0010163934, -0.024572262, 0.083551396}}
SD_95	{{0.006295168, -0.022449792, 0.0011870745}, {-0.022449792, 0.094059227, -0.027116297}, {0.0011870745, -0.027116297, 0.095016016}}
SD_96	{{0.006277165, -0.02245901, 0.0020417058}, {-0.02245901, 0.09419035, -0.030376689}, {0.0020417058, -0.030376689, 0.099610263}}
SD_97	{{0.0076038585, -0.034884109, 0.04278995}, {-0.034884109, 0.17858137, -0.25155807}, {0.04278995, -0.25155807, 0.48205044}}
SD_98	{{0.0065518464, -0.025565827, 0.012136255}, {-0.025565827, 0.11576011, -0.079747504}, {0.012136255, -0.079747504, 0.15526831}}
SD_99	{{0.0065890163, -0.025542373, 0.010760431}, {-0.025542373, 0.11351075, -0.069923144}, {0.010760431, -0.069923144, 0.1338083}}
SD_100	{{0.006063833, -0.022531966, 0.0052758823}, {-0.022531966, 0.097992638, -0.044774296}, {0.0052758823, -0.044774296, 0.10416652}}
